2025-11-06 19:59:00 | INFO | === 运行消融实验: no_pos_enc ===
2025-11-06 19:59:00 | INFO | [no_pos_enc] Using device: cuda:0
2025-11-06 19:59:14 | INFO | [no_pos_enc] epoch 1 | train_loss: 7.0833 | val_loss: 6.1252 | time: 13.09s
2025-11-06 20:34:14 | INFO | [no_pos_enc] epoch 14 | train_loss: 4.4852 | val_loss: 4.5551 | time: 25.58s
2025-11-06 20:34:41 | INFO | [no_pos_enc] epoch 15 | train_loss: 4.4619 | val_loss: 4.5390 | time: 26.04s
2025-11-06 20:35:06 | INFO | [no_pos_enc] epoch 16 | train_loss: 4.4406 | val_loss: 4.5269 | time: 25.67s
2025-11-06 20:35:31 | INFO | [no_pos_enc] epoch 17 | train_loss: 4.4220 | val_loss: 4.5167 | time: 24.85s
2025-11-06 20:35:57 | INFO | [no_pos_enc] epoch 18 | train_loss: 4.4026 | val_loss: 4.5057 | time: 25.45s
2025-11-06 20:36:20 | INFO | [no_pos_enc] epoch 19 | train_loss: 4.3866 | val_loss: 4.5004 | time: 23.51s
2025-11-06 20:36:41 | INFO | [no_pos_enc] epoch 20 | train_loss: 4.3728 | val_loss: 4.4932 | time: 20.95s
2025-11-06 20:36:59 | INFO | [no_pos_enc] epoch 21 | train_loss: 4.3591 | val_loss: 4.4878 | time: 18.32s
2025-11-06 20:37:20 | INFO | [no_pos_enc] epoch 22 | train_loss: 4.3467 | val_loss: 4.4798 | time: 20.50s
2025-11-06 20:37:41 | INFO | [no_pos_enc] epoch 23 | train_loss: 4.3328 | val_loss: 4.4741 | time: 21.28s
2025-11-06 20:37:56 | INFO | [no_pos_enc] epoch 24 | train_loss: 4.3221 | val_loss: 4.4734 | time: 15.02s
2025-11-06 20:38:09 | INFO | [no_pos_enc] epoch 25 | train_loss: 4.3124 | val_loss: 4.4692 | time: 12.85s
2025-11-06 20:38:22 | INFO | [no_pos_enc] epoch 26 | train_loss: 4.3023 | val_loss: 4.4647 | time: 13.17s
2025-11-06 20:38:36 | INFO | [no_pos_enc] epoch 27 | train_loss: 4.2923 | val_loss: 4.4622 | time: 13.25s
2025-11-06 20:38:51 | INFO | [no_pos_enc] epoch 28 | train_loss: 4.2842 | val_loss: 4.4585 | time: 15.29s
2025-11-06 20:39:05 | INFO | [no_pos_enc] epoch 29 | train_loss: 4.2763 | val_loss: 4.4553 | time: 13.95s
2025-11-06 20:39:19 | INFO | [no_pos_enc] epoch 30 | train_loss: 4.2683 | val_loss: 4.4541 | time: 14.20s
2025-11-06 20:39:34 | INFO | [no_pos_enc] epoch 31 | train_loss: 4.2594 | val_loss: 4.4538 | time: 15.05s
2025-11-06 20:39:47 | INFO | [no_pos_enc] epoch 32 | train_loss: 4.2530 | val_loss: 4.4488 | time: 12.99s
2025-11-06 20:40:00 | INFO | [no_pos_enc] epoch 33 | train_loss: 4.2458 | val_loss: 4.4505 | time: 13.14s
2025-11-06 20:40:14 | INFO | [no_pos_enc] epoch 34 | train_loss: 4.2389 | val_loss: 4.4458 | time: 13.98s
2025-11-06 20:40:32 | INFO | [no_pos_enc] epoch 35 | train_loss: 4.2317 | val_loss: 4.4434 | time: 17.79s
2025-11-06 20:40:50 | INFO | [no_pos_enc] epoch 36 | train_loss: 4.2277 | val_loss: 4.4391 | time: 17.64s
2025-11-06 20:41:03 | INFO | [no_pos_enc] epoch 37 | train_loss: 4.2207 | val_loss: 4.4386 | time: 12.82s
2025-11-06 20:41:18 | INFO | [no_pos_enc] epoch 38 | train_loss: 4.2147 | val_loss: 4.4403 | time: 15.67s
2025-11-06 20:41:32 | INFO | [no_pos_enc] epoch 39 | train_loss: 4.2100 | val_loss: 4.4352 | time: 13.96s
2025-11-06 20:41:48 | INFO | [no_pos_enc] epoch 40 | train_loss: 4.2045 | val_loss: 4.4337 | time: 16.22s
2025-11-06 20:41:49 | INFO | === 运行消融实验: reduce_layers ===
2025-11-06 20:41:49 | INFO | [reduce_layers] Using device: cuda:0
2025-11-06 20:42:01 | INFO | [reduce_layers] epoch 1 | train_loss: 7.1774 | val_loss: 6.2329 | time: 11.30s
2025-11-06 20:42:10 | INFO | [reduce_layers] epoch 2 | train_loss: 5.8566 | val_loss: 5.4800 | time: 9.62s
2025-11-06 20:42:20 | INFO | [reduce_layers] epoch 3 | train_loss: 5.3715 | val_loss: 5.1910 | time: 10.12s
2025-11-06 20:42:32 | INFO | [reduce_layers] epoch 4 | train_loss: 5.1568 | val_loss: 5.0454 | time: 11.47s
2025-11-06 20:42:45 | INFO | [reduce_layers] epoch 5 | train_loss: 5.0408 | val_loss: 4.9708 | time: 13.38s
2025-11-06 20:42:55 | INFO | [reduce_layers] epoch 6 | train_loss: 4.9671 | val_loss: 4.9150 | time: 10.23s
2025-11-06 20:43:06 | INFO | [reduce_layers] epoch 7 | train_loss: 4.9123 | val_loss: 4.8782 | time: 10.26s
2025-11-06 20:43:17 | INFO | [reduce_layers] epoch 8 | train_loss: 4.8670 | val_loss: 4.8349 | time: 11.53s
2025-11-06 20:43:33 | INFO | [reduce_layers] epoch 9 | train_loss: 4.8175 | val_loss: 4.7968 | time: 15.22s
2025-11-06 20:43:44 | INFO | [reduce_layers] epoch 10 | train_loss: 4.7754 | val_loss: 4.7724 | time: 11.59s
2025-11-06 20:43:58 | INFO | [reduce_layers] epoch 11 | train_loss: 4.7416 | val_loss: 4.7510 | time: 14.06s
2025-11-06 20:44:13 | INFO | [reduce_layers] epoch 12 | train_loss: 4.7141 | val_loss: 4.7322 | time: 14.85s
2025-11-06 20:44:25 | INFO | [reduce_layers] epoch 13 | train_loss: 4.6890 | val_loss: 4.7197 | time: 12.13s
2025-11-06 20:44:34 | INFO | [reduce_layers] epoch 14 | train_loss: 4.6667 | val_loss: 4.7066 | time: 9.20s
2025-11-06 20:44:43 | INFO | [reduce_layers] epoch 15 | train_loss: 4.6490 | val_loss: 4.6918 | time: 8.95s
2025-11-06 20:44:52 | INFO | [reduce_layers] epoch 16 | train_loss: 4.6324 | val_loss: 4.6802 | time: 8.98s
2025-11-06 20:45:02 | INFO | [reduce_layers] epoch 17 | train_loss: 4.6167 | val_loss: 4.6756 | time: 9.77s
2025-11-06 20:45:11 | INFO | [reduce_layers] epoch 18 | train_loss: 4.6003 | val_loss: 4.6624 | time: 9.17s
2025-11-06 20:45:21 | INFO | [reduce_layers] epoch 19 | train_loss: 4.5878 | val_loss: 4.6563 | time: 9.45s
2025-11-06 20:45:35 | INFO | [reduce_layers] epoch 20 | train_loss: 4.5766 | val_loss: 4.6480 | time: 13.98s
2025-11-06 20:45:50 | INFO | [reduce_layers] epoch 21 | train_loss: 4.5627 | val_loss: 4.6381 | time: 15.40s
2025-11-06 20:46:05 | INFO | [reduce_layers] epoch 22 | train_loss: 4.5528 | val_loss: 4.6315 | time: 14.40s
2025-11-06 20:46:19 | INFO | [reduce_layers] epoch 23 | train_loss: 4.5440 | val_loss: 4.6310 | time: 14.11s
2025-11-06 20:46:29 | INFO | [reduce_layers] epoch 24 | train_loss: 4.5351 | val_loss: 4.6247 | time: 10.66s
2025-11-06 20:46:41 | INFO | [reduce_layers] epoch 25 | train_loss: 4.5276 | val_loss: 4.6188 | time: 11.88s
2025-11-06 20:46:55 | INFO | [reduce_layers] epoch 26 | train_loss: 4.5187 | val_loss: 4.6149 | time: 13.37s
2025-11-06 20:47:05 | INFO | [reduce_layers] epoch 27 | train_loss: 4.5107 | val_loss: 4.6114 | time: 10.20s
2025-11-06 20:47:16 | INFO | [reduce_layers] epoch 28 | train_loss: 4.5028 | val_loss: 4.6091 | time: 11.35s
2025-11-06 20:47:27 | INFO | [reduce_layers] epoch 29 | train_loss: 4.4964 | val_loss: 4.6031 | time: 10.35s
2025-11-06 20:47:38 | INFO | [reduce_layers] epoch 30 | train_loss: 4.4888 | val_loss: 4.6009 | time: 11.05s
2025-11-06 20:47:53 | INFO | [reduce_layers] epoch 31 | train_loss: 4.4825 | val_loss: 4.5945 | time: 14.85s
2025-11-06 20:48:10 | INFO | [reduce_layers] epoch 32 | train_loss: 4.4759 | val_loss: 4.5911 | time: 17.79s
2025-11-06 20:48:29 | INFO | [reduce_layers] epoch 33 | train_loss: 4.4712 | val_loss: 4.5915 | time: 18.26s
2025-11-06 20:48:41 | INFO | [reduce_layers] epoch 34 | train_loss: 4.4628 | val_loss: 4.5883 | time: 12.42s
2025-11-06 20:48:53 | INFO | [reduce_layers] epoch 35 | train_loss: 4.4585 | val_loss: 4.5872 | time: 11.90s
2025-11-06 20:49:06 | INFO | [reduce_layers] epoch 36 | train_loss: 4.4545 | val_loss: 4.5829 | time: 12.88s
2025-11-06 20:49:17 | INFO | [reduce_layers] epoch 37 | train_loss: 4.4484 | val_loss: 4.5808 | time: 10.98s
2025-11-06 20:49:29 | INFO | [reduce_layers] epoch 38 | train_loss: 4.4446 | val_loss: 4.5797 | time: 11.89s
2025-11-06 20:49:40 | INFO | [reduce_layers] epoch 39 | train_loss: 4.4389 | val_loss: 4.5784 | time: 11.55s
2025-11-06 20:49:52 | INFO | [reduce_layers] epoch 40 | train_loss: 4.4337 | val_loss: 4.5768 | time: 11.61s
